lat,lon,road_class
13.6635198,100.7187311,primary
13.6667825,100.7196295,primary
13.6685864,100.7201185,primary
13.6714607,100.720921,primary
13.6732581,100.7214139,primary
13.6750218,100.7218441,primary
13.6361992,100.7104495,primary
13.6329956,100.7087809,primary
13.633038,100.7086956,primary
13.6352582,100.7098594,primary
13.6763724,100.722167,primary
13.678419,100.7231545,primary
13.6800425,100.7239993,primary
13.6818511,100.7249193,primary
13.6840977,100.7260964,primary
13.6872081,100.7277002,primary
13.6890448,100.7284712,primary
13.6908989,100.72921,primary
13.6925813,100.7299118,primary
13.6946008,100.7307489,primary
13.6964772,100.7315131,primary
13.6982154,100.7322254,primary
13.7003616,100.7331182,primary
13.7022015,100.7339026,primary
13.7049374,100.7351499,primary
13.7066131,100.7359214,primary
13.7088301,100.7369963,primary
13.7106811,100.7379205,primary
13.6761178,100.7222837,primary
13.6742917,100.7218666,primary
13.6722771,100.7213339,primary
13.6702583,100.7207894,primary
13.6681598,100.7202171,primary
13.6657686,100.7195726,primary
13.6638228,100.7190095,primary
13.662067,100.7185152,primary
13.6601973,100.7179619,primary
13.6581663,100.7173533,primary
13.656177,100.7167603,primary
13.6540735,100.7161465,primary
13.6519339,100.7155477,primary
13.6500199,100.7150229,primary
13.647941,100.7144665,primary
13.6451205,100.7137117,primary
13.6761609,100.7221128,primary
13.6763184,100.7223333,primary
13.6315551,100.7080495,primary
13.7215273,100.7013921,primary
13.7217071,100.7027333,primary
13.7218522,100.7051525,primary
13.7219612,100.7070484,primary
13.7212821,100.6977792,primary
13.7211884,100.695928,primary
13.7210205,100.6927032,primary
13.7209055,100.6906912,primary
13.7207637,100.6880199,primary
13.7216118,100.7008604,primary
13.6465612,100.6839239,motorway
13.6673601,100.644731,primary
13.6642555,100.6441004,primary
13.6642777,100.6439738,primary
13.6673816,100.6446218,primary
13.6492611,100.6868523,motorway
13.6476028,100.6856442,motorway
13.7204956,100.5183393,motorway
13.7225674,100.5177718,motorway
13.7202523,100.6784717,primary
13.7204575,100.6803116,primary
13.7206116,100.6830222,primary
13.7207383,100.6853635,primary
13.7208368,100.6874241,primary
13.7170678,100.6585976,primary
13.7166922,100.656528,primary
13.7163485,100.6544935,primary
13.7159768,100.6513205,primary
13.7132487,100.6453855,primary
13.7158487,100.6513438,primary
13.7158788,100.6507911,primary
13.717131,100.6589783,primary
13.7172052,100.6586078,primary
13.7201518,100.6784909,primary
13.7173488,100.6594967,primary
13.7177249,100.6616699,primary
13.720215,100.6781519,primary
13.7207313,100.6874252,primary
13.7205853,100.6848273,primary
13.7204415,100.6824592,primary
13.720345,100.6803012,primary
13.7208731,100.6880082,primary
13.7209842,100.6898688,primary
13.721084,100.6917558,primary
13.7212092,100.694013,primary
13.7213324,100.695943,primary
13.7074303,100.8296784,primary
13.7081808,100.8275303,primary
13.7089928,100.8252813,primary
13.7097918,100.8230632,primary
13.7218334,100.7904923,primary
13.7211597,100.792622,primary
13.7204906,100.7945308,primary
13.7197703,100.7965203,primary
13.7136428,100.8125118,primary
13.7145647,100.8102678,primary
13.7152955,100.8084891,primary
13.715984,100.8066753,primary
13.7168157,100.8042367,primary
13.7177395,100.8015856,primary
13.7217364,100.7658688,primary
13.7216611,100.767304,primary
13.7224976,100.7449886,primary
13.7224689,100.7431043,primary
13.7227125,100.7522595,primary
13.7215847,100.7616139,primary
13.7215587,100.7585255,primary
13.7217039,100.7615272,primary
13.7216,100.7621378,primary
13.7217123,100.7621357,primary
13.721644,100.765865,primary
13.7230066,100.7517582,primary
13.7226125,100.7522072,primary
13.7217706,100.7672969,primary
13.7219315,100.7773871,primary
13.7219559,100.7792906,primary
13.7220735,100.7881142,primary
13.7217297,100.7904617,primary
13.7219654,100.78812,primary
13.7217125,100.7758235,primary
13.7217247,100.773965,primary
13.7217059,100.7719364,primary
13.7216641,100.7692924,primary
13.7217901,100.780602,primary
13.6575187,100.6922486,motorway
13.6574773,100.6924566,motorway
13.7319435,100.7097578,motorway
13.7317515,100.7096894,motorway
13.7308033,100.4947291,primary
13.5435644,100.2456799,trunk
13.5443624,100.2530099,trunk
13.5441538,100.25303,trunk
13.5433217,100.2457282,trunk
13.5349147,100.2156482,trunk
13.5339683,100.2128823,trunk
13.5332648,100.2108078,trunk
13.5323844,100.2081937,trunk
13.5316836,100.2061112,trunk
13.5309797,100.2040078,trunk
13.5302744,100.2018897,trunk
13.5289417,100.1979473,trunk
13.5282617,100.1959355,trunk
13.5275742,100.1938966,trunk
13.5259034,100.1889283,trunk
13.6268103,100.4310067,motorway
13.6270029,100.4253173,motorway
13.6272515,100.4231637,motorway
13.6280209,100.4210031,motorway
13.6290771,100.4191842,motorway
13.6303649,100.4177078,motorway
13.6320271,100.4164162,motorway
13.6340592,100.415232,motorway
13.626722,100.4382265,motorway
13.6263386,100.4495864,motorway
13.6256663,100.4705637,motorway
13.6254807,100.4724379,motorway
13.6229944,100.4809331,motorway
13.620531,100.4891326,motorway
13.6201522,100.4911849,motorway
13.6201785,100.4933663,motorway
13.6205148,100.4975881,motorway
13.6208054,100.5014276,motorway
13.6215776,100.5113037,motorway
13.6220388,100.5135274,motorway
13.6228218,100.5153416,motorway
13.6244188,100.5184823,motorway
13.7115474,100.7383463,primary
13.7142943,100.7397045,primary
14.0690602,100.5226368,primary
14.0709786,100.5218004,primary
14.0729097,100.5211891,primary
14.0747115,100.5209978,primary
14.0957852,100.5174873,primary
14.0941332,100.5185702,primary
14.0924038,100.5192666,primary
14.0905795,100.5196153,primary
14.0827759,100.5201019,primary
14.084593,100.519911,primary
14.1203077,100.5016547,primary
14.1180777,100.5025634,primary
14.1153925,100.5036906,primary
14.1136685,100.5043848,primary
14.1117313,100.5053904,primary
14.1102131,100.506415,primary
14.1083975,100.5077727,primary
14.1068058,100.5089771,primary
14.105316,100.5101022,primary
14.1037237,100.5113147,primary
14.1011201,100.5133367,primary
14.0997046,100.5145301,primary
14.0978171,100.5160061,primary
14.0590513,100.5239245,primary
14.0481876,100.5249739,primary
14.0460982,100.5251545,primary
14.0438193,100.5252358,primary
14.0419064,100.525252,primary
14.0399562,100.525281,primary
14.0363352,100.5253238,primary
14.0345294,100.5253533,primary
14.0323729,100.5253935,primary
14.0195128,100.5254853,primary
14.0215783,100.5254857,primary
14.0236502,100.5254513,primary
14.077036,100.5207679,primary
14.0793039,100.520526,primary
14.0813465,100.5202523,primary
14.0750805,100.5209608,primary
14.0684844,100.5228832,primary
13.9652613,100.5293119,primary
13.9655944,100.5314721,primary
14.0189914,100.5254812,primary
14.0172671,100.5249182,primary
14.0153119,100.5242481,primary
14.012858,100.5234358,primary
14.0102521,100.5225776,primary
14.0082257,100.5219147,primary
14.0062526,100.5212527,primary
14.0039994,100.5205064,primary
13.9595163,100.5150467,primary
13.9588102,100.5130063,primary
13.9601537,100.516501,primary
13.9641258,100.5253435,primary
13.9625803,100.5218272,primary
13.9603814,100.5166656,primary
13.9611475,100.5183524,primary
13.9595512,100.5148406,primary
13.966092,100.5371048,primary
13.9655697,100.5324243,primary
13.9616312,100.5194067,primary
13.962433,100.5211792,primary
13.9642442,100.5253315,primary
13.9648736,100.527446,primary
13.9644647,100.5264504,primary
13.9615237,100.5194857,primary
13.9605041,100.5172624,primary
13.9588245,100.5116872,primary
13.9591589,100.5138618,primary
13.9654639,100.5314767,primary
13.9651052,100.5290771,primary
13.966111,100.5360809,primary
14.0240012,100.5406954,primary
14.0253292,100.5393796,primary
14.0266603,100.5380773,primary
14.0279314,100.5368604,primary
14.0291399,100.5353518,primary
14.0297922,100.5335635,primary
14.0299027,100.5317135,primary
14.0299182,100.5298548,primary
14.0046764,100.554815,primary
14.0026948,100.5551822,primary
14.0300915,100.5297467,primary
14.0300636,100.531894,primary
14.0299077,100.533871,primary
14.0290135,100.5357761,primary
14.0299484,100.5271975,primary
14.0299578,100.5235701,primary
13.9958025,100.5534432,primary
13.9970328,100.5550277,primary
14.0300878,100.5235762,primary
14.0300783,100.5271971,primary
14.0048004,100.5546333,primary
13.9949255,100.5522646,primary
14.0013324,100.5553978,primary
13.9992757,100.555785,primary
13.9974562,100.5554971,primary
13.9961575,100.554099,primary
14.0050074,100.5650058,primary
13.9859499,100.6006061,primary
13.9866323,100.6045793,primary
13.9872026,100.6079789,primary
13.9875531,100.6100351,primary
13.9864843,100.6046053,primary
13.9857997,100.600626,primary
13.9902237,100.6151718,trunk
13.9922603,100.6147964,trunk
13.9943292,100.6146431,trunk
13.997142,100.6147251,trunk
13.9996994,100.6148545,trunk
14.0029267,100.6149563,trunk
14.0059143,100.6150486,trunk
14.089419,100.6181769,trunk
14.096008,100.6184618,trunk
14.1004379,100.6186009,trunk
14.1025991,100.6185906,trunk
14.1047204,100.6185791,trunk
14.1116141,100.6185305,trunk
14.1138071,100.6185212,trunk
14.1214986,100.6184364,trunk
13.7644881,100.5385907,primary
14.0276971,100.3533061,primary
14.0325875,100.4926005,primary
14.0337495,100.4903232,primary
14.0348649,100.4881923,primary
14.0359814,100.4860226,primary
14.036831,100.4843699,primary
14.0379065,100.4822717,primary
14.0389746,100.4801877,primary
14.0402126,100.4777695,primary
14.0410727,100.4761142,primary
14.0419596,100.4743896,primary
14.0228269,100.1586589,primary
14.0229209,100.1609856,primary
14.0230105,100.1637246,primary
14.0230983,100.1658673,primary
14.0231811,100.1681037,primary
14.0232495,100.170459,primary
14.0233232,100.1733509,primary
14.0289532,100.3626778,primary
14.0287748,100.3598473,primary
14.0285996,100.3569583,primary
14.0283936,100.3544115,primary
14.029129,100.3626645,primary
14.0293051,100.3653416,primary
13.7419567,100.5972584,primary
13.7412652,100.6002545,primary
13.7399812,100.6025066,primary
13.7408312,100.6008682,primary
13.739718,100.6036005,primary
13.7386023,100.6065164,primary
13.7410901,100.6004305,primary
13.950668,100.459214,primary
13.9500441,100.4555106,primary
13.9496554,100.4532964,primary
13.9511347,100.460856,primary
13.9515502,100.4633648,primary
13.7648008,100.1847945,primary
13.7629089,100.185791,primary
13.7599054,100.1873839,primary
13.7582497,100.1885044,primary
13.7564785,100.1904514,primary
13.7552363,100.1923806,primary
13.7540726,100.1942574,primary
13.7526802,100.1963802,primary
13.7515643,100.1981177,primary
13.7502977,100.2001273,primary
13.74924,100.2017797,primary
13.748148,100.2034706,primary
13.7469544,100.2053323,primary
13.7455394,100.2075137,primary
13.7443548,100.2093785,primary
13.6990909,100.46722,primary
13.6990938,100.4690798,primary
13.6983693,100.4712901,primary
13.6975634,100.473008,primary
13.6964664,100.4753872,primary
13.69566,100.4770891,primary
13.6948052,100.4789036,primary
13.6939884,100.4806857,primary
13.5499806,100.2632185,trunk
13.5466917,100.2596617,trunk
13.5452297,100.2574151,trunk
13.5445152,100.2554893,trunk
13.5442033,100.2535541,trunk
13.592702,100.3488077,trunk
13.5928924,100.3443057,trunk
13.5953928,100.3628989,trunk
13.5971964,100.3646849,trunk
13.6033974,100.37081,trunk
13.6076772,100.3750167,trunk
13.5930851,100.3443455,trunk
13.5928942,100.3490094,trunk
14.0269717,100.327819,primary
14.0273298,100.3336451,primary
14.0275489,100.3372096,primary
14.0277121,100.3397783,primary
14.0168701,100.3614721,trunk
14.019039,100.3598835,trunk
14.0205755,100.3587486,trunk
14.0342771,100.3486715,trunk
14.0357605,100.3475884,trunk
14.0380271,100.3459198,trunk
14.0400875,100.3444132,trunk
14.0416175,100.3432712,trunk
14.0434621,100.3419153,trunk
14.0461606,100.3399318,trunk
14.0003898,100.6877684,primary
14.0012425,100.6899017,primary
14.002091,100.6918554,primary
14.002868,100.693668,primary
14.0002584,100.6873453,primary
13.9980599,100.7092224,motorway
14.0026743,100.707196,motorway
14.0106797,100.703615,motorway
13.9851747,100.6198569,primary
14.0144804,100.702,motorway
13.9972774,100.6740416,primary
13.9976588,100.6760176,primary
13.9980943,100.6778691,primary
13.9986167,100.6801588,primary
13.9991067,100.6823144,primary
13.9995617,100.6843652,primary
14.0000275,100.6864926,primary
13.9901195,100.6419465,primary
13.9901732,100.6427691,primary
13.984846,100.619309,primary
13.984341,100.6171973,primary
13.9951385,100.6638328,primary
14.0001206,100.6873578,primary
13.9992906,100.6838567,primary
13.9987195,100.6812892,primary
13.9982769,100.6793728,primary
13.9977882,100.6771779,primary
13.9854026,100.6214322,primary
13.9950114,100.6638424,primary
13.9945413,100.6614684,primary
13.9941327,100.6593521,primary
13.9937097,100.6571044,primary
13.9932777,100.6550364,primary
13.9951137,100.6643707,primary
14.0002431,100.6877706,primary
13.9900016,100.6419861,primary
13.9895865,100.6401416,primary
13.9890795,100.6378362,primary
13.9886489,100.6358908,primary
13.988133,100.6335623,primary
13.9869622,100.6282274,primary
13.9865149,100.6261973,primary
13.9860443,100.6240606,primary
13.9855926,100.6221984,primary
13.7495534,100.5436482,primary
13.7508243,100.5387139,primary
14.0981049,100.688075,motorway
14.1014883,100.6861819,motorway
14.1015765,100.6863433,motorway
14.0995739,100.6874627,motorway
14.0883972,100.6937738,motorway
14.0865457,100.6945457,motorway
14.0846714,100.6949225,motorway
14.0812907,100.6952533,motorway
14.0770273,100.6956796,motorway
14.0751738,100.6958681,motorway
14.0702057,100.6963663,motorway
14.0672392,100.6966714,motorway
14.0631208,100.6970951,motorway
14.0524728,100.6981543,motorway
14.025812,100.6982877,motorway
14.0239863,100.6984644,motorway
13.714844,100.7001911,motorway
13.7200249,100.7003565,motorway
13.7422192,100.7028271,motorway
13.7402996,100.7028146,motorway
13.7384211,100.7028522,motorway
13.7357851,100.7029127,motorway
13.7439491,100.7025409,motorway
13.7457778,100.7025162,motorway
13.8325304,100.6741886,motorway
13.8286675,100.6743653,motorway
13.8252562,100.6745715,motorway
13.8368074,100.6734966,motorway
13.8348712,100.673942,motorway
13.8329601,100.6741628,motorway
13.8379198,100.6731949,motorway
13.7811618,100.6860178,motorway
13.7794274,100.6866614,motorway
13.7776065,100.6874993,motorway
13.7734393,100.689763,motorway
13.8148366,100.6770675,motorway
13.8068221,100.6791395,motorway
13.8029471,100.6801841,motorway
13.8240152,100.6747019,motorway
13.821289,100.6753349,motorway
13.8180637,100.6762483,motorway
13.7953314,100.6822031,motorway
13.7825615,100.685563,motorway
13.7708835,100.6911513,motorway
13.7723305,100.6901101,motorway
13.7739842,100.6891994,motorway
13.7760074,100.6881137,motorway
13.7778698,100.6871384,motorway
13.7799988,100.6862158,motorway
13.7701828,100.691277,motorway
13.7952716,100.6819645,motorway
13.7983404,100.6811624,motorway
13.7701562,100.6915074,motorway
13.7810932,100.685779,motorway
13.7357969,100.7026939,motorway
13.7420589,100.7025699,motorway
13.7294331,100.7025605,motorway
13.7273007,100.7021534,motorway
13.724093,100.7012349,motorway
13.7223382,100.7008232,motorway
13.7200096,100.7005509,motorway
13.7334094,100.7028924,motorway
13.7306099,100.7027412,motorway
13.7294612,100.7023772,motorway
13.7318448,100.7026054,motorway
13.734266,100.7027177,motorway
13.9981398,100.7094156,motorway
13.9940328,100.7112488,motorway
